SecurityID,OptionID,Exchange,Currency,Bid,UnderlyingBid,Ask,UnderlyingAsk,Last,UnderlyingLast,ImpliedVolatility,Delta,Gamma,Vega,Theta,CalculationPrice,Volume,OpenInterest,SpecialSettlement,ReferenceExchange,Date,BidTime,AskTime,LastTime,Description,Strike,CallPut,ContractSize,OptionStyle,Version,ExerciseStyle,Expiration,StartDate,VALOR,Issuer,SEDOL,ISIN
500096,151976971,21,814,-99.98999786,78.900001526,-99.98999786,78.900001526,18.950000763,78.900001526,0.2674348056,0.9888107777,0.003189222,1.0767300129,-0.790794015,S,0,271,0,44,2013-03-14,0:00:00,0:00:00,17:52:00,ADS C 60 JUN13,60000,C,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976971,21,814,-99.98999786,78.88999939,-99.98999786,78.88999939,18.940000534,78.88999939,0.2658942938,0.9888321757,0.0031868471,1.0814839602,-0.781869173,S,0,271,0,44,2013-03-13,0:00:00,0:00:00,17:51:00,ADS C 60 JUN13,60000,C,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976971,21,814,-99.98999786,70.540000916,-99.98999786,70.540000916,10.979999542,70.540000916,0.2587270141,0.9031600952,0.0192560293,6.7736849785,-3.286987066,S,0,271,0,44,2013-03-01,0:00:00,0:00:00,17:44:00,ADS C 60 JUN13,60000,C,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976972,21,814,-99.98999786,76.379997253,-99.98999786,76.379997253,0.2599999905,76.379997253,0.274020195,-0.051727962,0.0093750339,4.34349823,-2.047413111,S,1,7139,0,44,2013-03-07,0:00:00,0:00:00,17:48:00,ADS P 60 JUN13,60000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976972,21,814,-99.98999786,71.669998169,-99.98999786,71.669998169,0.6000000238,71.669998169,0.2668392956,-0.112005599,0.0183273107,7.3527460098,-3.339191914,S,15,7144,0,44,2013-03-06,0:00:00,0:00:00,17:46:00,ADS P 60 JUN13,60000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976972,21,814,-99.98999786,77.75,-99.98999786,77.75,0.1800000072,77.75,0.2745093107,-0.037706941,0.0072665592,3.3716719151,-1.65071106,S,21,7139,0,44,2013-03-11,0:00:00,0:00:00,17:53:00,ADS P 60 JUN13,60000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976972,21,814,-99.98999786,79.75,-99.98999786,79.75,0.150000006,79.75,0.2926236987,-0.03022908,0.0056545492,2.8241050243,-1.536267996,S,0,7118,0,44,2013-03-15,0:00:00,0:00:00,17:54:00,ADS P 60 JUN13,60000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976972,21,814,-99.98999786,70.279998779,-99.98999786,70.279998779,0.7699999809,70.279998779,0.2635479867,-0.139589593,0.0218485408,8.4898233414,-3.732333899,S,0,7144,0,44,2013-03-04,0:00:00,0:00:00,17:50:00,ADS P 60 JUN13,60000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976972,21,814,-99.98999786,71.63999939,-99.98999786,71.63999939,0.6100000143,71.63999939,0.2664965093,-0.113233499,0.0184158292,7.4432439804,-3.343688011,S,0,7144,0,44,2013-03-05,0:00:00,0:00:00,18:04:00,ADS P 60 JUN13,60000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976972,21,814,-99.98999786,78.269996643,-99.98999786,78.269996643,0.1700000018,78.269996643,0.2786802948,-0.035345718,0.0067778379,3.2016749382,-1.608320951,S,0,7128,0,44,2013-03-12,0:00:00,0:00:00,17:58:00,ADS P 60 JUN13,60000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976972,21,814,-99.98999786,78.900001526,-99.98999786,78.900001526,0.1700000018,78.900001526,0.2885470986,-0.03431242,0.0064015631,3.1175320148,-1.655051947,S,10,7128,0,44,2013-03-14,0:00:00,0:00:00,17:52:00,ADS P 60 JUN13,60000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976972,21,814,-99.98999786,70.540000916,-99.98999786,70.540000916,0.7699999809,70.540000916,0.2642858028,-0.137242898,0.0211700909,8.5399990082,-3.662976027,S,0,7144,0,44,2013-03-01,0:00:00,0:00:00,17:44:00,ADS P 60 JUN13,60000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976972,21,814,-99.98999786,78.88999939,-99.98999786,78.88999939,0.1599999964,78.88999939,0.2837521136,-0.032908451,0.0062593049,3.0260970592,-1.564492941,S,0,7128,0,44,2013-03-13,0:00:00,0:00:00,17:51:00,ADS P 60 JUN13,60000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976972,21,814,-99.98999786,76.199996948,-99.98999786,76.199996948,0.25,76.199996948,0.2708125114,-0.050876431,0.0094284508,4.2558088303,-2.001629114,S,0,7139,0,44,2013-03-08,0:00:00,0:00:00,17:45:00,ADS P 60 JUN13,60000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976973,21,814,-99.98999786,71.63999939,-99.98999786,71.63999939,5.3899998665,71.63999939,0.2350195944,0.6872519255,0.0429249518,13.183039665,-6.14733696,S,5,2224,0,44,2013-03-05,0:00:00,0:00:00,18:04:00,ADS C 68 JUN13,68000,C,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976973,21,814,-99.98999786,76.199996948,-99.98999786,76.199996948,8.7700004578,76.199996948,0.2212591022,0.8657081127,0.0273497794,8.2833366394,-3.968694925,S,5,2183,0,44,2013-03-08,0:00:00,0:00:00,17:45:00,ADS C 68 JUN13,68000,C,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976973,21,814,-99.98999786,70.279998779,-99.98999786,70.279998779,4.4899997711,70.279998779,0.2339770943,0.6263219714,0.0465505682,13.718259811,-6.351435184,S,0,2224,0,44,2013-03-04,0:00:00,0:00:00,17:50:00,ADS C 68 JUN13,68000,C,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976973,21,814,-99.98999786,77.75,-99.98999786,77.75,10.149999619,77.75,0.2262827009,0.901950717,0.0214829091,7.3977408409,-3.408621073,S,696,2182,0,44,2013-03-11,0:00:00,0:00:00,17:53:00,ADS C 68 JUN13,68000,C,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976973,21,814,-99.98999786,76.379997253,-99.98999786,76.379997253,8.9399995804,76.379997253,0.221292302,0.8689823747,0.0266073495,7.5896511078,-3.881953955,S,95,2228,0,44,2013-03-07,0:00:00,0:00:00,17:48:00,ADS C 68 JUN13,68000,C,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976973,21,814,-99.98999786,78.88999939,-99.98999786,78.88999939,11.220000267,78.88999939,0.234718293,0.9190117717,0.0180507395,6.1186289787,-3.178358078,S,0,1602,0,44,2013-03-13,0:00:00,0:00:00,17:51:00,ADS C 68 JUN13,68000,C,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976973,21,814,-99.98999786,78.900001526,-99.98999786,78.900001526,11.220000267,78.900001526,0.2344139069,0.9206166863,0.0179161597,6.0514249802,-3.148364067,S,0,1602,0,44,2013-03-14,0:00:00,0:00:00,17:52:00,ADS C 68 JUN13,68000,C,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976973,21,814,-99.98999786,78.269996643,-99.98999786,78.269996643,10.630000114,78.269996643,0.2295178026,0.9110373855,0.0198128708,7.1379508972,-3.280635118,S,0,1602,0,44,2013-03-12,0:00:00,0:00:00,17:58:00,ADS C 68 JUN13,68000,C,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976973,21,814,-99.98999786,79.75,-99.98999786,79.75,12.020000458,79.75,0.2387492061,0.9324774146,0.01559278,5.7145872116,-2.911030054,S,1,1602,0,44,2013-03-15,0:00:00,0:00:00,17:54:00,ADS C 68 JUN13,68000,C,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976973,21,814,-99.98999786,70.540000916,-99.98999786,70.540000916,4.7300000191,70.540000916,0.2353335023,0.6367735863,0.0448943116,14.327949524,-6.246866226,S,0,2224,0,44,2013-03-01,0:00:00,0:00:00,17:44:00,ADS C 68 JUN13,68000,C,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976973,21,814,-99.98999786,71.669998169,-99.98999786,71.669998169,5.3899998665,71.669998169,0.2345460951,0.6895297766,0.0430838503,13.109609604,-6.15013504,S,2,2229,0,44,2013-03-06,0:00:00,0:00:00,17:46:00,ADS C 68 JUN13,68000,C,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976974,21,814,-99.98999786,76.199996948,-99.98999786,76.199996948,1.1100000143,76.199996948,0.2377828062,-0.193548203,0.0280974992,11.151900291,-4.589604855,S,15,609,0,44,2013-03-08,0:00:00,0:00:00,17:45:00,ADS P 68 JUN13,68000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976974,21,814,-99.98999786,71.669998169,-99.98999786,71.669998169,2.3900001049,71.669998169,0.2391362935,-0.352610409,0.0396681614,14.278969765,-5.786542892,S,0,625,0,44,2013-03-06,0:00:00,0:00:00,17:46:00,ADS P 68 JUN13,68000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976974,21,814,-99.98999786,70.279998779,-99.98999786,70.279998779,2.9400000572,70.279998779,0.2378211021,-0.410409987,0.0421173312,14.768959999,-5.836517811,S,0,625,0,44,2013-03-04,0:00:00,0:00:00,17:50:00,ADS P 68 JUN13,68000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976974,21,814,-99.98999786,71.63999939,-99.98999786,71.63999939,2.4200000763,71.63999939,0.2393808961,-0.3542808,0.0395254306,14.363470078,-5.77207613,S,0,625,0,44,2013-03-05,0:00:00,0:00:00,18:04:00,ADS P 68 JUN13,68000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976974,21,814,-99.98999786,79.75,-99.98999786,79.75,0.6399999857,79.75,0.2543936074,-0.117166303,0.0186461993,8.0921611786,-3.823826075,S,0,603,0,44,2013-03-15,0:00:00,0:00:00,17:54:00,ADS P 68 JUN13,68000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976974,21,814,-99.98999786,78.269996643,-99.98999786,78.269996643,0.7900000215,78.269996643,0.2454961985,-0.143469095,0.0222981293,9.2754716873,-4.099839211,S,0,609,0,44,2013-03-12,0:00:00,0:00:00,17:58:00,ADS P 68 JUN13,68000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976974,21,814,-99.98999786,77.75,-99.98999786,77.75,0.8500000238,77.75,0.2423834056,-0.153917,0.0237073395,9.7014694214,-4.191870213,S,0,609,0,44,2013-03-11,0:00:00,0:00:00,17:53:00,ADS P 68 JUN13,68000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976974,21,814,-99.98999786,76.379997253,-99.98999786,76.379997253,1.0800000429,76.379997253,0.2370941043,-0.188842505,0.0275630597,11.066840172,-4.497649193,S,255,625,0,44,2013-03-07,0:00:00,0:00:00,17:48:00,ADS P 68 JUN13,68000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976974,21,814,-99.98999786,78.900001526,-99.98999786,78.900001526,0.7400000095,78.900001526,0.2522037923,-0.133326799,0.0206927005,8.8125267029,-4.081392765,S,31,609,0,44,2013-03-14,0:00:00,0:00:00,17:52:00,ADS P 68 JUN13,68000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976974,21,814,-99.98999786,78.88999939,-99.98999786,78.88999939,0.7300000191,78.88999939,0.2496598065,-0.132464707,0.0207091495,8.8169488907,-4.001451969,S,0,609,0,44,2013-03-13,0:00:00,0:00:00,17:51:00,ADS P 68 JUN13,68000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976974,21,814,-99.98999786,70.540000916,-99.98999786,70.540000916,2.8900001049,70.540000916,0.2384712994,-0.399983615,0.0410331115,14.935299873,-5.758387089,S,0,625,0,44,2013-03-01,0:00:00,0:00:00,17:44:00,ADS P 68 JUN13,68000,P,100,0,0,A,2013-06-21,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976975,21,814,-99.98999786,77.75,-99.98999786,77.75,61.759998322,77.75,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-11,0:00:00,0:00:00,17:53:00,ADS C 16 DEC13,16000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976975,21,814,-99.98999786,71.63999939,-99.98999786,71.63999939,55.650001526,71.63999939,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-05,0:00:00,0:00:00,18:04:00,ADS C 16 DEC13,16000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976975,21,814,-99.98999786,71.669998169,-99.98999786,71.669998169,55.680000305,71.669998169,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-06,0:00:00,0:00:00,17:46:00,ADS C 16 DEC13,16000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976975,21,814,-99.98999786,70.279998779,-99.98999786,70.279998779,54.290000916,70.279998779,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-04,0:00:00,0:00:00,17:50:00,ADS C 16 DEC13,16000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976975,21,814,-99.98999786,76.379997253,-99.98999786,76.379997253,60.38999939,76.379997253,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-07,0:00:00,0:00:00,17:48:00,ADS C 16 DEC13,16000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976975,21,814,-99.98999786,76.199996948,-99.98999786,76.199996948,60.209999084,76.199996948,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-08,0:00:00,0:00:00,17:45:00,ADS C 16 DEC13,16000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976975,21,814,-99.98999786,78.88999939,-99.98999786,78.88999939,62.88999939,78.88999939,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-13,0:00:00,0:00:00,17:51:00,ADS C 16 DEC13,16000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976975,21,814,-99.98999786,78.269996643,-99.98999786,78.269996643,62.279998779,78.269996643,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-12,0:00:00,0:00:00,17:58:00,ADS C 16 DEC13,16000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976975,21,814,-99.98999786,79.75,-99.98999786,79.75,63.759998322,79.75,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-15,0:00:00,0:00:00,17:54:00,ADS C 16 DEC13,16000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976975,21,814,-99.98999786,78.900001526,-99.98999786,78.900001526,62.900001526,78.900001526,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-14,0:00:00,0:00:00,17:52:00,ADS C 16 DEC13,16000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976975,21,814,-99.98999786,70.540000916,-99.98999786,70.540000916,54.549999237,70.540000916,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-01,0:00:00,0:00:00,17:44:00,ADS C 16 DEC13,16000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976976,21,814,-99.98999786,71.669998169,-99.98999786,71.669998169,0.0099999998,71.669998169,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,4,0,44,2013-03-06,0:00:00,0:00:00,17:46:00,ADS P 16 DEC13,16000,P,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976976,21,814,-99.98999786,70.279998779,-99.98999786,70.279998779,0.0099999998,70.279998779,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,4,0,44,2013-03-04,0:00:00,0:00:00,17:50:00,ADS P 16 DEC13,16000,P,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976976,21,814,-99.98999786,76.379997253,-99.98999786,76.379997253,0.0099999998,76.379997253,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,4,0,44,2013-03-07,0:00:00,0:00:00,17:48:00,ADS P 16 DEC13,16000,P,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976976,21,814,-99.98999786,77.75,-99.98999786,77.75,0.0099999998,77.75,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,4,0,44,2013-03-11,0:00:00,0:00:00,17:53:00,ADS P 16 DEC13,16000,P,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976976,21,814,-99.98999786,78.88999939,-99.98999786,78.88999939,0.0099999998,78.88999939,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,4,0,44,2013-03-13,0:00:00,0:00:00,17:51:00,ADS P 16 DEC13,16000,P,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976976,21,814,-99.98999786,71.63999939,-99.98999786,71.63999939,0.0099999998,71.63999939,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,4,0,44,2013-03-05,0:00:00,0:00:00,18:04:00,ADS P 16 DEC13,16000,P,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976976,21,814,-99.98999786,76.199996948,-99.98999786,76.199996948,0.0099999998,76.199996948,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,4,0,44,2013-03-08,0:00:00,0:00:00,17:45:00,ADS P 16 DEC13,16000,P,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976976,21,814,-99.98999786,79.75,-99.98999786,79.75,0.0099999998,79.75,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,4,0,44,2013-03-15,0:00:00,0:00:00,17:54:00,ADS P 16 DEC13,16000,P,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976976,21,814,-99.98999786,70.540000916,-99.98999786,70.540000916,0.0099999998,70.540000916,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,4,0,44,2013-03-01,0:00:00,0:00:00,17:44:00,ADS P 16 DEC13,16000,P,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976976,21,814,-99.98999786,78.269996643,-99.98999786,78.269996643,0.0099999998,78.269996643,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,4,0,44,2013-03-12,0:00:00,0:00:00,17:58:00,ADS P 16 DEC13,16000,P,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976976,21,814,-99.98999786,78.900001526,-99.98999786,78.900001526,0.0099999998,78.900001526,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,4,0,44,2013-03-14,0:00:00,0:00:00,17:52:00,ADS P 16 DEC13,16000,P,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976977,21,814,-99.98999786,78.88999939,-99.98999786,78.88999939,60.900001526,78.88999939,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-13,0:00:00,0:00:00,17:51:00,ADS C 18 DEC13,18000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976977,21,814,-99.98999786,78.900001526,-99.98999786,78.900001526,60.909999847,78.900001526,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-14,0:00:00,0:00:00,17:52:00,ADS C 18 DEC13,18000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976977,21,814,-99.98999786,76.379997253,-99.98999786,76.379997253,58.38999939,76.379997253,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-07,0:00:00,0:00:00,17:48:00,ADS C 18 DEC13,18000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976977,21,814,-99.98999786,78.269996643,-99.98999786,78.269996643,60.279998779,78.269996643,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-12,0:00:00,0:00:00,17:58:00,ADS C 18 DEC13,18000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976977,21,814,-99.98999786,76.199996948,-99.98999786,76.199996948,58.209999084,76.199996948,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-08,0:00:00,0:00:00,17:45:00,ADS C 18 DEC13,18000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976977,21,814,-99.98999786,70.279998779,-99.98999786,70.279998779,52.290000916,70.279998779,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-04,0:00:00,0:00:00,17:50:00,ADS C 18 DEC13,18000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976977,21,814,-99.98999786,71.669998169,-99.98999786,71.669998169,53.680000305,71.669998169,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-06,0:00:00,0:00:00,17:46:00,ADS C 18 DEC13,18000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976977,21,814,-99.98999786,77.75,-99.98999786,77.75,59.759998322,77.75,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-11,0:00:00,0:00:00,17:53:00,ADS C 18 DEC13,18000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976977,21,814,-99.98999786,71.63999939,-99.98999786,71.63999939,53.650001526,71.63999939,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-05,0:00:00,0:00:00,18:04:00,ADS C 18 DEC13,18000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976977,21,814,-99.98999786,79.75,-99.98999786,79.75,61.759998322,79.75,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-15,0:00:00,0:00:00,17:54:00,ADS C 18 DEC13,18000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976977,21,814,-99.98999786,70.540000916,-99.98999786,70.540000916,52.549999237,70.540000916,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,0,0,44,2013-03-01,0:00:00,0:00:00,17:44:00,ADS C 18 DEC13,18000,C,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976978,21,814,-99.98999786,71.63999939,-99.98999786,71.63999939,0.0099999998,71.63999939,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,50,0,44,2013-03-05,0:00:00,0:00:00,18:04:00,ADS P 18 DEC13,18000,P,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976978,21,814,-99.98999786,71.669998169,-99.98999786,71.669998169,0.0099999998,71.669998169,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,50,0,44,2013-03-06,0:00:00,0:00:00,17:46:00,ADS P 18 DEC13,18000,P,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976978,21,814,-99.98999786,70.279998779,-99.98999786,70.279998779,0.0099999998,70.279998779,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,50,0,44,2013-03-04,0:00:00,0:00:00,17:50:00,ADS P 18 DEC13,18000,P,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976978,21,814,-99.98999786,78.269996643,-99.98999786,78.269996643,0.0099999998,78.269996643,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,50,0,44,2013-03-12,0:00:00,0:00:00,17:58:00,ADS P 18 DEC13,18000,P,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976978,21,814,-99.98999786,76.199996948,-99.98999786,76.199996948,0.0099999998,76.199996948,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,50,0,44,2013-03-08,0:00:00,0:00:00,17:45:00,ADS P 18 DEC13,18000,P,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
500096,151976978,21,814,-99.98999786,76.379997253,-99.98999786,76.379997253,0.0099999998,76.379997253,-99.98999786,-99.98999786,-99.98999786,-99.98999786,-99.98999786,S,0,50,0,44,2013-03-07,0:00:00,0:00:00,17:48:00,ADS P 18 DEC13,18000,P,100,0,0,A,2013-12-20,2013-01-02,11730015,adidas AG,4031976,DE000A1EWWW0
